region,year,cold_dur_temp11,cold_dur_temp12,cold_dur_temp13,cold_dur_temp14,cold_dur_temp21,cold_dur_temp22,cold_dur_temp23,cold_dur_temp24,cold_dur_temp31,cold_dur_temp32,cold_dur_temp33,cold_dur_temp34,cold_dur_temp41,cold_dur_temp42,cold_dur_temp43,cold_dur_temp44,heat_dur_temp11,heat_dur_temp12,heat_dur_temp13,heat_dur_temp14,heat_dur_temp21,heat_dur_temp22,heat_dur_temp23,heat_dur_temp24,heat_dur_temp31,heat_dur_temp32,heat_dur_temp33,heat_dur_temp34,heat_dur_temp41,heat_dur_temp42,heat_dur_temp43,heat_dur_temp44
NERC6,1989,0,0,0,1,1,0,2,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NERC6,1990,0,0,1,2,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2
NERC6,1991,0,0,0,3,0,2,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,2,1,0,0,1,0,1,0,0,1,0
NERC6,1992,0,0,2,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
NERC6,1993,0,1,0,1,0,0,0,0,2,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NERC6,1994,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
NERC6,1995,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0
NERC6,1996,0,0,2,1,0,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2
NERC6,1997,0,0,1,2,0,2,0,0,1,1,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0
NERC6,1998,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
NERC6,1999,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0
NERC6,2000,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0
NERC6,2001,0,0,1,1,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1
NERC6,2002,0,0,1,0,0,1,1,0,0,1,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1
NERC6,2003,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,3,0,0,0,0,2,0,1,0,1,1,0,0,0,1
NERC6,2004,0,0,1,3,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
NERC6,2005,0,0,0,1,0,0,1,1,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
NERC6,2006,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,2
NERC6,2007,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1
NERC6,2008,0,1,2,1,0,0,1,0,0,2,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2
NERC6,2009,0,0,1,1,1,0,0,0,1,0,1,0,1,2,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
NERC6,2010,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0
NERC6,2011,0,0,2,0,0,1,0,1,3,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NERC6,2012,0,0,2,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1
NERC6,2013,0,0,2,1,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,2,1,1
NERC6,2014,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0
NERC6,2015,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,2,0,0,0,1
NERC6,2016,0,0,0,1,0,0,1,0,3,0,1,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0
NERC6,2017,0,0,0,3,0,0,0,0,0,0,2,0,2,2,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,1,1,2
NERC6,2018,0,0,0,2,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
NERC6,2019,0,1,0,0,0,0,1,2,0,1,1,0,2,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,1,0,1,1
NERC6,2020,0,0,0,0,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,2
NERC6,2021,0,0,0,0,0,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,3
NERC6,2022,0,0,0,0,0,3,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4
NERC6,2023,0,0,0,0,0,0,0,3,2,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,1,1
NERC6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,2
NERC7,1980,0,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0,1,2,0,1,0,1,3,0,0,1,0,0,0,0,0,0
NERC7,1981,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0
NERC7,1982,0,1,1,3,1,0,0,0,0,1,0,0,2,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
NERC7,1983,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
NERC7,1984,0,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
NERC7,1985,0,1,2,1,0,1,0,0,1,0,0,0,2,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
NERC7,1986,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
NERC7,1987,0,0,0,2,0,1,1,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NERC7,1988,0,1,5,3,0,1,1,1,1,1,1,0,1,0,0,0,4,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
NERC7,1989,0,0,0,1,0,1,0,0,1,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NERC7,1990,0,0,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NERC7,1991,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0
NERC7,1992,0,0,0,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NERC7,1993,0,1,0,3,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NERC7,1994,0,0,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,2,1,0,0,0,1
NERC7,1995,0,1,1,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1
NERC7,1996,1,1,0,1,2,3,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
NERC7,1997,0,0,1,3,1,1,0,0,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0
NERC7,1998,0,0,1,3,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,0,2,0,0,1,0,0,1,0,0,1,1
NERC7,1999,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1
NERC7,2000,0,0,1,5,0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,3,0,0,0,0,1
NERC7,2001,0,0,0,1,1,0,2,2,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2
NERC7,2002,0,0,1,0,0,1,2,1,0,0,0,0,1,2,1,0,0,1,4,0,1,1,0,1,0,0,1,0,0,0,0,2
NERC7,2003,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
NERC7,2004,0,1,0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NERC7,2005,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2
NERC7,2006,0,1,0,2,0,0,0,0,0,0,2,1,2,0,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,2
NERC7,2007,0,0,0,2,0,0,0,0,0,2,3,0,4,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,1
NERC7,2008,0,3,1,3,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
NERC7,2009,0,1,0,0,0,1,0,3,1,0,0,0,2,1,0,0,1,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0
NERC7,2010,0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,2,0,0,0,0,1,1
NERC7,2011,0,0,0,0,0,0,0,1,2,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3
NERC7,2012,0,0,0,0,0,2,2,2,0,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
NERC7,2013,0,0,0,0,0,0,1,1,0,2,2,1,2,1,0,0,0,0,0,0,1,0,0,0,2,0,1,3,0,1,2,0
NERC7,2014,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0
NERC7,2015,0,0,0,0,0,1,1,0,2,1,0,1,1,1,1,0,0,0,0,0,2,1,0,0,2,3,1,0,0,1,0,1
NERC7,2016,0,0,0,0,0,1,0,3,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,2,1
NERC7,2017,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0
NERC7,2018,0,0,0,0,0,2,1,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,1
NERC7,2019,0,0,0,0,0,0,2,0,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,1,1
NERC7,2020,0,0,0,0,0,0,3,1,2,0,1,0,0,1,1,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,3
NERC7,2021,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,1,3
NERC7,2022,0,0,0,0,1,3,0,2,2,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,1
NERC7,2023,0,0,0,0,0,0,3,0,2,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
NERC7,2024,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,4
NERC8,1980,0,0,0,5,2,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2
NERC8,1981,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,2,0,0,0,0,1,0
NERC8,1982,0,0,1,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0
NERC8,1983,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,2,0
NERC8,1984,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NERC8,1985,0,0,1,1,1,0,0,0,0,2,0,0,5,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0
NERC8,1986,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
NERC8,1987,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,0,0,1
NERC8,1988,0,0,0,2,1,0,2,0,1,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1
NERC8,1989,0,0,0,4,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0
NERC8,1990,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0
NERC8,1991,0,1,5,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
NERC8,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
NERC8,1993,0,2,2,3,0,0,2,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,1,0
NERC8,1994,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
NERC8,1995,0,0,0,1,1,2,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0
NERC8,1996,0,0,0,1,0,1,1,0,3,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0
NERC8,1997,0,0,0,1,0,0,2,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1
NERC8,1998,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,2,0
NERC8,1999,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
NERC8,2000,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3
NERC8,2001,0,0,0,1,1,2,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
NERC8,2002,0,0,2,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0
NERC8,2003,0,0,1,3,0,1,1,0,0,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0
NERC8,2004,0,0,2,2,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NERC8,2005,0,1,0,2,0,0,0,0,1,0,0,1,1,1,1,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1
NERC8,2006,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3
NERC8,2007,0,0,1,1,0,0,0,0,0,1,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NERC8,2008,0,0,1,4,1,1,0,0,0,0,1,0,2,1,1,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
NERC8,2009,0,0,2,4,0,0,2,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
NERC8,2010,0,0,0,0,0,2,1,0,0,0,0,1,1,2,0,0,2,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1
NERC8,2011,0,0,0,2,0,0,1,0,0,0,1,0,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,2
NERC8,2012,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2
NERC8,2013,0,0,0,3,0,2,1,0,0,0,3,0,2,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
NERC8,2014,0,1,2,0,0,0,0,0,3,1,0,1,2,1,0,0,0,3,1,1,1,0,2,0,0,2,0,1,0,0,0,0
NERC8,2015,0,0,0,0,0,1,1,0,1,2,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0
NERC8,2016,0,0,0,0,0,0,1,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1
NERC8,2017,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0
NERC8,2018,0,0,0,0,0,0,0,3,0,1,3,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,0,0,1,1
NERC8,2019,0,0,0,0,0,1,2,3,3,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,2,0,0,1,0,1,1
NERC8,2020,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,2,0,0,1,1,0
NERC8,2021,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,1,0
NERC8,2022,0,0,0,0,0,0,2,1,3,1,1,1,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3
NERC8,2023,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2
NERC8,2024,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2
NERC9,1980,0,1,1,3,2,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,1,1,1,2,0,0,2,0,0,0,0,1
NERC9,1981,0,0,0,1,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
NERC9,1982,0,1,2,2,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
NERC9,1983,0,0,4,1,1,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0
NERC9,1984,0,0,1,1,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NERC9,1985,0,0,0,2,1,1,0,0,2,1,0,0,5,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
NERC9,1986,1,0,3,2,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1
NERC9,1987,0,0,4,1,0,1,0,1,0,0,1,0,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0
NERC9,1988,0,0,1,1,1,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,1
NERC9,1989,0,0,1,2,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0
NERC9,1990,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0
NERC9,1991,0,1,2,1,0,2,0,2,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0
NERC9,1992,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0
NERC9,1993,0,1,2,1,1,2,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1
NERC9,1994,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
NERC9,1995,1,1,1,3,0,0,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3
NERC9,1996,0,2,2,3,0,0,0,0,1,1,1,0,4,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
NERC9,1997,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NERC9,1998,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,1,0,0,2,0,0,1,1,0,0,0,3
NERC9,1999,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
NERC9,2000,0,2,0,1,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
NERC9,2001,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0
NERC9,2002,0,0,2,2,0,0,0,0,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NERC9,2003,0,1,4,4,0,0,0,0,0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NERC9,2004,0,1,1,0,0,0,0,0,1,3,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
NERC9,2005,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,1
NERC9,2006,0,0,2,2,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2
NERC9,2007,0,0,1,2,0,0,0,0,0,1,1,0,1,1,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
NERC9,2008,0,1,2,0,0,2,1,1,1,2,1,0,2,0,0,0,2,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0
NERC9,2009,0,0,0,0,0,0,1,2,0,5,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
NERC9,2010,0,0,0,0,0,0,1,2,3,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2
NERC9,2011,0,0,0,0,0,0,1,1,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,3
NERC9,2012,0,0,0,0,0,1,1,0,1,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,1
NERC9,2013,0,0,0,0,0,0,2,3,0,0,1,3,1,2,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NERC9,2014,0,0,0,0,0,0,0,2,1,3,0,0,3,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
NERC9,2015,0,0,0,0,0,1,1,3,1,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,2
NERC9,2016,0,0,0,0,0,2,0,4,1,1,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,2,2,0
NERC9,2017,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
NERC9,2018,0,0,0,0,0,0,2,2,0,0,1,1,2,1,0,0,2,1,0,0,0,1,0,0,1,0,3,0,0,0,2,1
NERC9,2019,0,0,0,0,0,2,0,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0
NERC9,2020,0,0,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,2,1,0,0,2,0,0
NERC9,2021,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,1,0
NERC9,2022,0,0,0,0,0,1,4,1,0,2,0,0,3,1,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,3
NERC9,2023,0,0,0,0,0,1,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4
NERC9,2024,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,2
