"perm_num","start_yr","type","NERC_ID","start_date","end_date","centroid_date","extr_temp","duration","spatial_coverage","impact","extreme_type"
9735,1987,"cold_snap","NERC5",1987-01-17,1987-01-18,1987-01-17,256.246123505168,2,89.5522388059702,6045.47041698484,"cold_dur_temp12"
9736,1987,"cold_snap","NERC5",1987-01-20,1987-01-22,1987-01-20,259.156843335054,3,71.6417910447761,6628.97695485406,"cold_dur_temp24"
9737,1987,"cold_snap","NERC5",1987-01-24,1987-01-30,1987-01-25,250.752314573539,7,97.0149253731343,26653.2789090146,"cold_dur_temp41"
9738,1987,"cold_snap","NERC5",1987-02-05,1987-02-06,1987-02-05,255.044886709474,2,92.5373134328358,6469.30454929138,"cold_dur_temp12"
9739,1987,"cold_snap","NERC5",1987-02-10,1987-02-22,1987-02-14,248.339017295514,13,100,54159.2775158318,"cold_dur_temp41"
9740,1987,"cold_snap","NERC5",1987-02-24,1987-02-26,1987-02-24,260.977006338067,3,82.089552238806,7147.45366301336,"cold_dur_temp24"
9741,1987,"cold_snap","NERC5",1987-03-04,1987-03-05,1987-03-05,260.552752139887,2,68.6567164179105,4043.5026912394,"cold_dur_temp14"
9742,1987,"cold_snap","NERC5",1987-03-10,1987-03-11,1987-03-10,253.87691482953,2,94.0298507462687,6793.2966141481,"cold_dur_temp12"
9743,1987,"cold_snap","NERC5",1987-11-21,1987-11-22,1987-11-22,260.532080625054,2,59.7014925373134,3518.55753730698,"cold_dur_temp14"
9744,1987,"cold_snap","NERC5",1987-12-18,1987-12-19,1987-12-19,261.099603994944,2,73.134328358209,4227.22210223207,"cold_dur_temp14"
9745,1987,"cold_snap","NERC5",1987-12-28,1987-12-31,1987-12-30,251.085601164508,4,95.5223880597015,14868.7852266954,"cold_dur_temp31"
9746,1988,"cold_snap","NERC5",1988-01-05,1988-01-08,1988-01-07,252.445808984441,4,95.5223880597015,14349.0640298255,"cold_dur_temp31"
9747,1988,"cold_snap","NERC5",1988-01-10,1988-01-12,1988-01-11,254.02211439453,3,89.5522388059702,9665.70061042478,"cold_dur_temp22"
9748,1988,"cold_snap","NERC5",1988-01-14,1988-01-16,1988-01-14,246.217872492693,3,100,13134.6382521921,"cold_dur_temp21"
9749,1988,"cold_snap","NERC5",1988-01-27,1988-01-29,1988-01-28,256.597134951869,3,91.044776119403,9123.46911016115,"cold_dur_temp33"
9750,1988,"cold_snap","NERC5",1988-02-05,1988-02-09,1988-02-07,253.693582772266,5,92.5373134328358,16798.4915531306,"cold_dur_temp41"
9751,1988,"cold_snap","NERC5",1988-02-21,1988-02-22,1988-02-22,256.883531002866,2,95.5223880597015,6326.72840542262,"cold_dur_temp13"
9752,1988,"cold_snap","NERC5",1988-03-21,1988-03-22,1988-03-21,257.304800773159,2,94.0298507462687,6148.64940683876,"cold_dur_temp13"
9753,1988,"cold_snap","NERC5",1988-12-10,1988-12-13,1988-12-12,254.24038062149,4,92.5373134328358,13236.3964266724,"cold_dur_temp32"
9754,1988,"cold_snap","NERC5",1988-12-16,1988-12-19,1988-12-16,257.904808486835,4,88.0597014925373,11305.1719359805,"cold_dur_temp33"
9755,1989,"cold_snap","NERC5",1989-01-04,1989-01-06,1989-01-05,252.205144643711,3,100,11338.4566068867,"cold_dur_temp31"
9756,1989,"cold_snap","NERC5",1989-01-21,1989-01-22,1989-01-21,255.509518845424,2,95.5223880597015,6589.22625042646,"cold_dur_temp12"
9757,1989,"cold_snap","NERC5",1989-02-04,1989-02-05,1989-02-04,259.226273136059,2,85.0746268656716,5236.12666043175,"cold_dur_temp14"
9758,1989,"cold_snap","NERC5",1989-02-08,1989-02-11,1989-02-10,255.25761864601,4,95.5223880597015,13274.7009352559,"cold_dur_temp32"
9759,1989,"cold_snap","NERC5",1989-02-17,1989-02-19,1989-02-18,256.734087969852,3,91.044776119403,9086.06253957774,"cold_dur_temp33"
9760,1989,"cold_snap","NERC5",1989-02-24,1989-02-26,1989-02-26,256.614080807202,3,91.044776119403,9118.84061534632,"cold_dur_temp33"
9761,1989,"cold_snap","NERC5",1989-03-07,1989-03-09,1989-03-07,252.533075591528,3,92.5373134328358,10401.2655820534,"cold_dur_temp31"
9762,1989,"cold_snap","NERC5",1989-12-01,1989-12-02,1989-12-02,257.860813040672,2,79.1044776119403,5084.70719058025,"cold_dur_temp13"
9763,1989,"cold_snap","NERC5",1989-12-04,1989-12-05,1989-12-04,256.084602687776,2,92.5373134328358,6276.87950256086,"cold_dur_temp12"
9764,1989,"cold_snap","NERC5",1989-12-07,1989-12-10,1989-12-09,256.991440574553,4,92.5373134328358,12218.0936380759,"cold_dur_temp33"
9765,1989,"cold_snap","NERC5",1989-12-12,1989-12-25,1989-12-23,251.206847964202,14,98.5074626865672,53499.8096732498,"cold_dur_temp41"
9766,1989,"cold_snap","NERC5",1989-12-27,1989-12-30,1989-12-27,251.585570049113,4,92.5373134328358,14219.0725788358,"cold_dur_temp31"
9767,1990,"cold_snap","NERC5",1990-01-13,1990-01-15,1990-01-14,258.405858590833,3,85.0746268656716,8063.57937457843,"cold_dur_temp33"
9768,1990,"cold_snap","NERC5",1990-02-03,1990-02-06,1990-02-05,257.376390255804,4,77.6119402985075,10127.9266071534,"cold_dur_temp33"
9769,1990,"cold_snap","NERC5",1990-02-20,1990-02-21,1990-02-21,257.589858387937,2,82.089552238806,5321.06802586109,"cold_dur_temp13"
9770,1990,"cold_snap","NERC5",1990-02-25,1990-03-01,1990-02-26,251.805171323288,5,95.5223880597015,18242.3062336535,"cold_dur_temp41"
9771,1990,"cold_snap","NERC5",1990-03-07,1990-03-08,1990-03-07,257.622651302996,2,89.5522388059702,5798.92812483654,"cold_dur_temp13"
9772,1991,"cold_snap","NERC5",1991-01-08,1991-01-11,1991-01-08,257.020759897752,4,71.6417910447761,9450.76731288301,"cold_dur_temp33"
9773,1991,"cold_snap","NERC5",1991-01-13,1991-01-14,1991-01-14,257.34088438493,2,70.1492537313433,4582.02517584564,"cold_dur_temp13"
9774,1991,"cold_snap","NERC5",1991-01-21,1991-01-23,1991-01-22,254.412567480515,3,95.5223880597015,10198.1896175241,"cold_dur_temp32"
9775,1991,"cold_snap","NERC5",1991-01-25,1991-01-26,1991-01-26,257.435681854634,2,91.044776119403,5929.62211005172,"cold_dur_temp13"
9776,1991,"cold_snap","NERC5",1991-02-01,1991-02-02,1991-02-02,260.400341624013,2,71.6417910447761,4241.14508073844,"cold_dur_temp14"
9777,1991,"cold_snap","NERC5",1991-02-12,1991-02-13,1991-02-12,258.077423934813,2,82.089552238806,5241.01995100085,"cold_dur_temp13"
9778,1991,"cold_snap","NERC5",1991-02-16,1991-02-17,1991-02-16,257.581175924952,2,86.5671641791045,5612.81133239637,"cold_dur_temp13"
9779,1991,"cold_snap","NERC5",1991-02-23,1991-02-24,1991-02-23,258.169333973187,2,80.5970149253731,5130.91332969523,"cold_dur_temp13"
9780,1991,"cold_snap","NERC5",1991-12-05,1991-12-07,1991-12-05,255.939823569627,3,71.6417910447761,7320.39612831897,"cold_dur_temp32"
9781,1991,"cold_snap","NERC5",1991-12-19,1991-12-20,1991-12-19,258.498660533135,2,85.0746268656716,5359.92940182478,"cold_dur_temp13"
9782,1991,"cold_snap","NERC5",1991-12-25,1991-12-26,1991-12-25,260.154483729035,2,85.0746268656716,5078.19232073135,"cold_dur_temp14"
9783,1992,"cold_snap","NERC5",1992-01-11,1992-01-12,1992-01-12,259.374932128614,2,76.1194029850746,4662.32376549459,"cold_dur_temp14"
9784,1992,"cold_snap","NERC5",1992-01-15,1992-01-23,1992-01-17,253.296647146597,9,95.5223880597015,31553.9272291942,"cold_dur_temp41"
9785,1992,"cold_snap","NERC5",1992-01-25,1992-01-27,1992-01-25,255.056507924554,3,89.5522388059702,9387.8038411646,"cold_dur_temp32"
9786,1992,"cold_snap","NERC5",1992-02-02,1992-02-04,1992-02-03,261.258394716816,3,80.5970149253731,6949.46276996389,"cold_dur_temp34"
9787,1992,"cold_snap","NERC5",1992-02-06,1992-02-07,1992-02-06,258.202217800625,2,73.134328358209,4651.01888886381,"cold_dur_temp13"
9788,1992,"cold_snap","NERC5",1992-02-09,1992-02-13,1992-02-10,253.496722768371,5,94.0298507462687,17161.9885491987,"cold_dur_temp41"
9789,1992,"cold_snap","NERC5",1992-02-29,1992-03-02,1992-03-01,256.218453562642,3,89.5522388059702,9075.63934137976,"cold_dur_temp32"
9790,1992,"cold_snap","NERC5",1992-03-13,1992-03-16,1992-03-16,259.410992812897,4,73.134328358209,8948.42598309282,"cold_dur_temp34"
9791,1992,"cold_snap","NERC5",1992-12-09,1992-12-10,1992-12-09,259.693549596253,2,82.089552238806,4975.68588718235,"cold_dur_temp14"
9792,1992,"cold_snap","NERC5",1992-12-24,1992-12-25,1992-12-25,255.385624283306,2,94.0298507462687,6509.56916463201,"cold_dur_temp12"
9793,1992,"cold_snap","NERC5",1992-12-27,1992-12-28,1992-12-27,257.050117191823,2,76.1194029850746,5016.25081557321,"cold_dur_temp13"
9794,1993,"cold_snap","NERC5",1993-01-01,1993-01-03,1993-01-03,258.451030680705,3,82.089552238806,7769.52229505026,"cold_dur_temp33"
9795,1993,"cold_snap","NERC5",1993-01-14,1993-01-15,1993-01-14,261.299962678501,2,68.6567164179105,3940.90064713121,"cold_dur_temp14"
9796,1993,"cold_snap","NERC5",1993-01-18,1993-01-20,1993-01-19,257.343566480654,3,88.0597014925373,8627.1473625735,"cold_dur_temp33"
9797,1993,"cold_snap","NERC5",1993-01-30,1993-02-10,1993-02-07,249.209788570112,12,95.5223880597015,46756.5408629164,"cold_dur_temp41"
9798,1993,"cold_snap","NERC5",1993-02-18,1993-02-21,1993-02-20,254.641181528836,4,95.5223880597015,13510.2351173403,"cold_dur_temp32"
9799,1993,"cold_snap","NERC5",1993-02-23,1993-03-01,1993-02-25,252.680600491894,7,95.5223880597015,24953.8671337783,"cold_dur_temp41"
9800,1993,"cold_snap","NERC5",1993-03-12,1993-03-16,1993-03-15,249.418593446858,5,91.044776119403,18473.6253712064,"cold_dur_temp41"
9801,1993,"cold_snap","NERC5",1993-03-18,1993-03-20,1993-03-19,253.739508646073,3,94.0298507462687,10228.7057699884,"cold_dur_temp31"
9802,1993,"cold_snap","NERC5",1993-12-26,1993-12-31,1993-12-27,252.957457921869,6,91.044776119403,20235.179702382,"cold_dur_temp41"
9803,1994,"cold_snap","NERC5",1994-01-05,1994-01-11,1994-01-06,249.863017960247,7,95.5223880597015,26837.8626176259,"cold_dur_temp41"
9804,1994,"cold_snap","NERC5",1994-01-15,1994-01-23,1994-01-16,242.979676579345,9,100,42318.2910785895,"cold_dur_temp41"
9805,1994,"cold_snap","NERC5",1994-01-25,1994-01-28,1994-01-27,246.461286369751,4,95.5223880597015,16635.6875960354,"cold_dur_temp31"
9806,1994,"cold_snap","NERC5",1994-01-30,1994-02-04,1994-02-02,254.236448158556,6,92.5373134328358,19856.7780373391,"cold_dur_temp42"
9807,1994,"cold_snap","NERC5",1994-02-07,1994-02-15,1994-02-10,251.668024106735,9,95.5223880597015,32954.0568873442,"cold_dur_temp41"
9808,1994,"cold_snap","NERC5",1994-02-25,1994-03-02,1994-02-27,251.504952627685,6,98.5074626865672,22752.2966558757,"cold_dur_temp41"
9809,1994,"cold_snap","NERC5",1994-12-12,1994-12-13,1994-12-12,258.073496922849,2,82.089552238806,5241.66468430837,"cold_dur_temp13"
9810,1994,"cold_snap","NERC5",1994-12-29,1994-12-31,1994-12-30,255.227058796584,3,89.5522388059702,9341.98420390281,"cold_dur_temp32"
9811,1995,"cold_snap","NERC5",1995-01-10,1995-01-11,1995-01-11,256.434806477413,2,73.134328358209,4909.53576897541,"cold_dur_temp13"
9812,1995,"cold_snap","NERC5",1995-01-27,1995-01-29,1995-01-28,257.018715841758,3,91.044776119403,9008.32089695266,"cold_dur_temp33"
9813,1995,"cold_snap","NERC5",1995-02-05,1995-02-10,1995-02-06,246.397460710675,6,100,26161.523573595,"cold_dur_temp41"
9814,1995,"cold_snap","NERC5",1995-02-12,1995-02-15,1995-02-13,254.808623570004,4,95.5223880597015,13446.2572628044,"cold_dur_temp32"
9815,1995,"cold_snap","NERC5",1995-02-25,1995-02-27,1995-02-26,257.785965245146,3,80.5970149253731,7789.06511983037,"cold_dur_temp33"
9816,1995,"cold_snap","NERC5",1995-03-10,1995-03-11,1995-03-10,258.937407261256,2,74.6268656716418,4636.20787145433,"cold_dur_temp14"
9817,1995,"cold_snap","NERC5",1995-12-09,1995-12-14,1995-12-13,257.210206886289,6,92.5373134328358,18205.6761765679,"cold_dur_temp43"
9818,1995,"cold_snap","NERC5",1995-12-29,1995-12-30,1995-12-30,260.501281206419,2,74.6268656716418,4402.79384978821,"cold_dur_temp14"
9819,1996,"cold_snap","NERC5",1996-01-03,1996-01-12,1996-01-06,247.198211278726,10,98.5074626865672,42162.9560537923,"cold_dur_temp41"
9820,1996,"cold_snap","NERC5",1996-01-15,1996-01-16,1996-01-16,251.099122469874,2,94.0298507462687,7315.68741611325,"cold_dur_temp11"
9821,1996,"cold_snap","NERC5",1996-01-25,1996-01-26,1996-01-26,261.509684350279,2,70.1492537313433,3997.14876279668,"cold_dur_temp14"
9822,1996,"cold_snap","NERC5",1996-02-01,1996-02-07,1996-02-05,251.088443608491,7,97.0149253731343,26425.0121763233,"cold_dur_temp41"
9823,1996,"cold_snap","NERC5",1996-02-12,1996-02-14,1996-02-13,253.989901060036,3,95.5223880597015,10319.3119350345,"cold_dur_temp32"
9824,1996,"cold_snap","NERC5",1996-02-18,1996-02-19,1996-02-19,254.602211252994,2,91.044776119403,6445.56750318617,"cold_dur_temp12"
9825,1996,"cold_snap","NERC5",1996-03-04,1996-03-05,1996-03-04,261.067716773583,2,68.6567164179105,3972.79112959756,"cold_dur_temp14"
9826,1996,"cold_snap","NERC5",1996-03-09,1996-03-11,1996-03-10,253.292753623208,3,94.0298507462687,10354.7306943488,"cold_dur_temp31"
9827,1997,"cold_snap","NERC5",1997-01-08,1997-01-09,1997-01-08,259.480429679551,2,79.1044776119403,4828.46933427999,"cold_dur_temp14"
9828,1997,"cold_snap","NERC5",1997-01-17,1997-01-20,1997-01-19,251.487497066196,4,97.0149253731343,14945.1503922224,"cold_dur_temp31"
9829,1997,"cold_snap","NERC5",1997-01-26,1997-01-27,1997-01-27,257.245654639526,2,76.1194029850746,4986.48242801246,"cold_dur_temp13"
9830,1997,"cold_snap","NERC5",1997-01-29,1997-01-30,1997-01-30,256.973693910225,2,74.6268656716418,4929.29941638433,"cold_dur_temp13"
9831,1997,"cold_snap","NERC5",1997-02-13,1997-02-14,1997-02-13,258.108859361526,2,71.6417910447761,4569.47686760224,"cold_dur_temp13"
9832,1997,"cold_snap","NERC5",1997-02-16,1997-02-18,1997-02-16,260.342701713021,3,70.1492537313433,6241.31202755827,"cold_dur_temp34"
9833,1997,"cold_snap","NERC5",1997-03-13,1997-03-14,1997-03-13,259.274325576793,2,70.1492537313433,4310.76626236039,"cold_dur_temp14"
9834,1997,"cold_snap","NERC5",1997-03-16,1997-03-17,1997-03-17,260.589292072388,2,71.6417910447761,4214.07158365784,"cold_dur_temp14"
9835,1997,"cold_snap","NERC5",1997-12-14,1997-12-15,1997-12-15,258.433413276858,2,74.6268656716418,4711.4308542003,"cold_dur_temp13"
9836,1997,"cold_snap","NERC5",1997-12-28,1997-12-29,1997-12-29,260.933372131193,2,73.134328358209,4251.5366136464,"cold_dur_temp14"
9837,1998,"cold_snap","NERC5",1998-01-14,1998-01-15,1998-01-15,258.104906296457,2,74.6268656716418,4760.46174679746,"cold_dur_temp13"
9838,1998,"cold_snap","NERC5",1998-01-22,1998-01-23,1998-01-22,259.617031995081,2,71.6417910447761,4353.38049025705,"cold_dur_temp14"
9839,1998,"cold_snap","NERC5",1998-01-26,1998-01-27,1998-01-27,258.044455060245,2,68.6567164179105,4387.92557381711,"cold_dur_temp13"
9840,1998,"cold_snap","NERC5",1998-02-14,1998-02-16,1998-02-15,255.103666787403,3,85.0746268656716,8906.3775811255,"cold_dur_temp32"
9841,1998,"cold_snap","NERC5",1998-03-11,1998-03-13,1998-03-13,257.433295676819,3,92.5373134328358,9040.90597628607,"cold_dur_temp33"
9842,1998,"cold_snap","NERC5",1998-12-30,1998-12-31,1998-12-31,254.39668835491,2,89.5522388059702,6376.71253344896,"cold_dur_temp12"
9843,1999,"cold_snap","NERC5",1999-01-01,1999-01-03,1999-01-02,252.132511339292,3,88.0597014925373,10003.799243202,"cold_dur_temp31"
9844,1999,"cold_snap","NERC5",1999-01-05,1999-01-06,1999-01-05,259.169829378966,2,77.6119402985075,4785.57872326498,"cold_dur_temp14"
9845,1999,"cold_snap","NERC5",1999-01-11,1999-01-12,1999-01-12,259.366786614513,2,76.1194029850746,4663.56382883533,"cold_dur_temp14"
9846,1999,"cold_snap","NERC5",1999-01-14,1999-01-16,1999-01-14,252.591569848508,3,82.089552238806,9212.52384327789,"cold_dur_temp31"
9847,1999,"cold_snap","NERC5",1999-01-29,1999-02-01,1999-01-31,254.41648142214,4,89.5522388059702,12746.3350129648,"cold_dur_temp32"
9848,1999,"cold_snap","NERC5",1999-02-14,1999-02-15,1999-02-15,260.401648214629,2,62.6865671641791,3710.83813428532,"cold_dur_temp14"
9849,1999,"cold_snap","NERC5",1999-02-22,1999-02-24,1999-02-23,255.590460581407,3,94.0298507462687,9706.57156733445,"cold_dur_temp32"
9850,1999,"cold_snap","NERC5",1999-03-08,1999-03-10,1999-03-08,257.067610817819,3,91.044776119403,8994.96600050616,"cold_dur_temp33"
9851,1999,"cold_snap","NERC5",1999-12-25,1999-12-26,1999-12-25,259.335256994194,2,71.6417910447761,4393.75422172742,"cold_dur_temp14"
9852,2000,"cold_snap","NERC5",2000-01-14,2000-01-23,2000-01-17,249.579704846655,10,100,40420.295153345,"cold_dur_temp41"
9853,2000,"cold_snap","NERC5",2000-01-27,2000-01-30,2000-01-28,249.96544468555,4,98.5074626865672,15774.809855246,"cold_dur_temp31"
9854,2000,"cold_snap","NERC5",2000-02-02,2000-02-09,2000-02-08,253.657186573745,8,95.5223880597015,27772.4186182725,"cold_dur_temp41"
9855,2000,"cold_snap","NERC5",2000-02-12,2000-02-13,2000-02-12,258.82179393176,2,82.089552238806,5118.80995150209,"cold_dur_temp13"
9856,2000,"cold_snap","NERC5",2000-02-17,2000-02-18,2000-02-17,259.909540652,2,74.6268656716418,4491.11333552239,"cold_dur_temp14"
9857,2000,"cold_snap","NERC5",2000-12-08,2000-12-10,2000-12-08,261.136022582727,3,73.134328358209,6332.84280647632,"cold_dur_temp34"
9858,2000,"cold_snap","NERC5",2000-12-23,2000-12-30,2000-12-26,254.059181940151,8,94.0298507462687,27036.0780629312,"cold_dur_temp42"
9859,2001,"cold_snap","NERC5",2001-01-02,2001-01-05,2001-01-03,258.067707011415,4,89.5522388059702,11438.4333093439,"cold_dur_temp33"
9860,2001,"cold_snap","NERC5",2001-01-10,2001-01-13,2001-01-10,257.711143387536,4,91.044776119403,11758.9268857331,"cold_dur_temp33"
9861,2001,"cold_snap","NERC5",2001-01-21,2001-01-24,2001-01-22,257.039315565047,4,91.044776119403,12003.5925404904,"cold_dur_temp33"
9862,2001,"cold_snap","NERC5",2001-01-28,2001-01-29,2001-01-29,259.366287641891,2,70.1492537313433,4297.86412188395,"cold_dur_temp14"
9863,2001,"cold_snap","NERC5",2001-02-03,2001-02-04,2001-02-04,257.883015092627,2,71.6417910447761,4601.83664344449,"cold_dur_temp13"
9864,2001,"cold_snap","NERC5",2001-02-11,2001-02-12,2001-02-12,253.839345470612,2,95.5223880597015,6908.30414889801,"cold_dur_temp12"
9865,2001,"cold_snap","NERC5",2001-02-18,2001-02-19,2001-02-18,255.915995763709,2,80.5970149253731,5494.13799629765,"cold_dur_temp12"
9866,2001,"cold_snap","NERC5",2001-02-21,2001-02-22,2001-02-22,256.607636430374,2,68.6567164179105,4585.22007224716,"cold_dur_temp13"
9867,2001,"cold_snap","NERC5",2001-02-24,2001-02-25,2001-02-24,260.136992047794,2,67.1641791044776,4011.4488294008,"cold_dur_temp14"
9868,2001,"cold_snap","NERC5",2001-02-28,2001-03-02,2001-03-02,259.332551608572,3,79.1044776119403,7277.79745408516,"cold_dur_temp34"
9869,2002,"cold_snap","NERC5",2002-02-02,2002-02-03,2002-02-03,259.22080579045,2,74.6268656716418,4593.90958351492,"cold_dur_temp14"
9870,2002,"cold_snap","NERC5",2002-02-05,2002-02-06,2002-02-05,258.856015965038,2,76.1194029850746,4741.322942636,"cold_dur_temp13"
9871,2002,"cold_snap","NERC5",2002-02-11,2002-02-14,2002-02-12,255.44472454647,4,91.044776119403,12584.3092696438,"cold_dur_temp32"
9872,2002,"cold_snap","NERC5",2002-12-03,2002-12-04,2002-12-04,258.597798750332,2,83.5820895522388,5249.32319397435,"cold_dur_temp13"
9873,2002,"cold_snap","NERC5",2002-12-09,2002-12-10,2002-12-09,255.208883460447,2,79.1044776119403,5504.26619879495,"cold_dur_temp22"
9874,2002,"cold_snap","NERC5",2002-12-17,2002-12-18,2002-12-17,260.208705898385,2,83.5820895522388,4980.03722295654,"cold_dur_temp24"
9875,2002,"cold_snap","NERC5",2002-12-27,2002-12-28,2002-12-27,258.851623748582,2,71.6417910447761,4463.05092557631,"cold_dur_temp23"
9876,2003,"cold_snap","NERC5",2003-01-07,2003-01-08,2003-01-08,257.283802037081,2,76.1194029850746,4980.67491375782,"cold_dur_temp23"
9877,2003,"cold_snap","NERC5",2003-01-10,2003-01-30,2003-01-28,247.02093658747,21,100,90256.033166313,"cold_dur_temp41"
9878,2003,"cold_snap","NERC5",2003-02-05,2003-02-06,2003-02-06,255.318041719998,2,70.1492537313433,4865.82698256744,"cold_dur_temp22"
9879,2003,"cold_snap","NERC5",2003-02-08,2003-02-17,2003-02-14,247.163554054301,10,97.0149253731343,41557.7460667229,"cold_dur_temp41"
9880,2003,"cold_snap","NERC5",2003-02-24,2003-03-01,2003-02-26,252.567942641267,6,92.5373134328358,20783.1721454458,"cold_dur_temp41"
9881,2003,"cold_snap","NERC5",2003-03-03,2003-03-04,2003-03-03,250.264459562078,2,98.5074626865672,7828.49453403837,"cold_dur_temp21"
9882,2003,"cold_snap","NERC5",2003-03-10,2003-03-11,2003-03-10,255.918553811459,2,95.5223880597015,6511.0822569153,"cold_dur_temp22"
9883,2003,"cold_snap","NERC5",2003-03-14,2003-03-15,2003-03-14,259.563064869445,2,73.134328358209,4451.96961611104,"cold_dur_temp24"
9884,2003,"cold_snap","NERC5",2003-12-13,2003-12-14,2003-12-14,260.415709873377,2,73.134328358209,4327.25437672993,"cold_dur_temp24"
9885,2004,"cold_snap","NERC5",2004-01-07,2004-01-11,2004-01-10,248.985595850957,5,98.5074626865672,20201.1244316182,"cold_dur_temp41"
9886,2004,"cold_snap","NERC5",2004-01-14,2004-02-02,2004-01-14,245.874560833457,20,100,88250.878333086,"cold_dur_temp41"
9887,2004,"cold_snap","NERC5",2004-02-08,2004-02-09,2004-02-08,254.366147346764,2,76.1194029850746,5424.85518004488,"cold_dur_temp22"
9888,2004,"cold_snap","NERC5",2004-02-15,2004-02-17,2004-02-16,254.915109154471,3,92.5373134328358,9739.98462278865,"cold_dur_temp32"
9889,2004,"cold_snap","NERC5",2004-03-22,2004-03-23,2004-03-22,259.859184964725,2,80.5970149253731,4858.51943852194,"cold_dur_temp24"
9890,2004,"cold_snap","NERC5",2004-12-15,2004-12-16,2004-12-15,259.558917495332,2,68.6567164179105,4179.96953795441,"cold_dur_temp24"
9891,2004,"cold_snap","NERC5",2004-12-20,2004-12-21,2004-12-21,250.792965797451,2,95.5223880597015,7490.29907153175,"cold_dur_temp21"
9892,2004,"cold_snap","NERC5",2004-12-27,2004-12-28,2004-12-28,254.955327464761,2,88.0597014925373,6172.04680471373,"cold_dur_temp22"
9893,2005,"cold_snap","NERC5",2005-01-17,2005-02-02,2005-01-22,248.777466957196,17,98.5074626865672,69032.3613045166,"cold_dur_temp41"
9894,2005,"cold_snap","NERC5",2005-02-13,2005-02-14,2005-02-14,261.655009808311,2,64.1791044776119,3638.31217385859,"cold_dur_temp24"
9895,2005,"cold_snap","NERC5",2005-02-19,2005-02-20,2005-02-19,256.89300771509,2,73.134328358209,4842.5152894346,"cold_dur_temp23"
9896,2005,"cold_snap","NERC5",2005-02-26,2005-02-28,2005-02-26,259.119558415481,3,79.1044776119403,7328.34359990824,"cold_dur_temp34"
9897,2005,"cold_snap","NERC5",2005-03-03,2005-03-05,2005-03-04,257.440624196071,3,95.5223880597015,9330.44799157369,"cold_dur_temp33"
9898,2005,"cold_snap","NERC5",2005-03-09,2005-03-11,2005-03-09,255.582776698219,3,94.0298507462687,9708.73911050241,"cold_dur_temp32"
9899,2005,"cold_snap","NERC5",2005-12-13,2005-12-15,2005-12-14,257.282851727204,3,89.5522388059702,8789.68162552729,"cold_dur_temp33"
9900,2005,"cold_snap","NERC5",2005-12-21,2005-12-22,2005-12-21,257.447250372733,2,74.6268656716418,4858.61934735329,"cold_dur_temp23"
9901,2006,"cold_snap","NERC5",2006-01-15,2006-01-17,2006-01-16,253.436904729875,3,94.0298507462687,10314.0671732144,"cold_dur_temp31"
9902,2006,"cold_snap","NERC5",2006-02-09,2006-02-11,2006-02-10,260.242350058737,3,74.6268656716418,6662.16043461113,"cold_dur_temp34"
9903,2006,"cold_snap","NERC5",2006-02-18,2006-02-20,2006-02-19,255.081266198062,3,89.5522388059702,9381.15236469977,"cold_dur_temp32"
9904,2006,"cold_snap","NERC5",2006-02-25,2006-03-04,2006-02-27,254.223355329647,8,94.0298507462687,26912.5804684447,"cold_dur_temp42"
9905,2007,"cold_snap","NERC5",2007-01-17,2007-01-18,2007-01-17,254.727044927327,2,86.5671641791045,6106.95938571652,"cold_dur_temp22"
9906,2007,"cold_snap","NERC5",2007-01-20,2007-01-22,2007-01-21,256.129754809393,3,86.5671641791045,8796.15322860541,"cold_dur_temp32"
9907,2007,"cold_snap","NERC5",2007-01-25,2007-01-27,2007-01-26,252.101477851593,3,98.5074626865672,11199.8617692307,"cold_dur_temp31"
9908,2007,"cold_snap","NERC5",2007-01-29,2007-02-01,2007-01-30,258.024161129528,4,83.5820895522388,10690.429711919,"cold_dur_temp33"
9909,2007,"cold_snap","NERC5",2007-02-04,2007-02-20,2007-02-19,251.875748279411,17,97.0149253731343,62876.564404852,"cold_dur_temp41"
9910,2007,"cold_snap","NERC5",2007-02-22,2007-02-25,2007-02-24,255.391841226272,4,89.5522388059702,12396.9523965593,"cold_dur_temp32"
9911,2007,"cold_snap","NERC5",2007-03-06,2007-03-09,2007-03-06,249.309977215321,4,100,16276.0091138716,"cold_dur_temp31"
9912,2007,"cold_snap","NERC5",2007-03-18,2007-03-19,2007-03-19,258.56106528076,2,67.1641791044776,4223.14048467403,"cold_dur_temp23"
9913,2007,"cold_snap","NERC5",2007-12-15,2007-12-19,2007-12-18,255.483325479993,5,91.044776119403,15712.8145203017,"cold_dur_temp42"
9914,2008,"cold_snap","NERC5",2008-01-02,2008-01-04,2008-01-04,251.970988684251,3,97.0149253731343,11068.1450844344,"cold_dur_temp31"
9915,2008,"cold_snap","NERC5",2008-01-16,2008-01-17,2008-01-17,261.965300173532,2,59.7014925373134,3347.4268449514,"cold_dur_temp24"
9916,2008,"cold_snap","NERC5",2008-01-20,2008-01-22,2008-01-21,257.457487970243,3,85.0746268656716,8305.62620460962,"cold_dur_temp33"
9917,2008,"cold_snap","NERC5",2008-01-24,2008-01-26,2008-01-25,258.455481227665,3,82.089552238806,7768.42626482877,"cold_dur_temp33"
9918,2008,"cold_snap","NERC5",2008-02-11,2008-02-12,2008-02-11,253.56277496431,2,95.5223880597015,6961.1414993557,"cold_dur_temp21"
